relation,a,b,c,d
son-father,SiSupAla,dAmaGoza,kArtikeyaH,SivaH
son-father,SiSupAla,dAmaGoza,uzwraSiSuH,uzwraH
son-father,SiSupAla,dAmaGoza,kAmadevaH,vizRuH
son-father,SiSupAla,dAmaGoza,vizRuH,vasudevaH
son-father,SiSupAla,dAmaGoza,sanatkumAraH,brahmA
son-father,SiSupAla,dAmaGoza,jayantaH,indraH
son-father,SiSupAla,dAmaGoza,nalakUbaraH,kuberaH
son-father,SiSupAla,dAmaGoza,indrajit,rAvaRa
son-father,SiSupAla,dAmaGoza,rAvaRa,visrava
son-father,SiSupAla,dAmaGoza,visrava,pulastya
son-father,SiSupAla,dAmaGoza,SAntanu,kuru
son-father,SiSupAla,dAmaGoza,yuyutsu,DftarAzwra
son-father,SiSupAla,dAmaGoza,vriSketu,karRa
son-father,SiSupAla,dAmaGoza,vabrUvAhana,arjuna
son-father,SiSupAla,dAmaGoza,prativinDya,yuDizWira
son-father,SiSupAla,dAmaGoza,sutasoma,BIma
son-father,SiSupAla,dAmaGoza,srutakarma,sahadeva
son-father,SiSupAla,dAmaGoza,satAtika,nakula
son-father,SiSupAla,dAmaGoza,parikSit,janamejaya
son-father,SiSupAla,dAmaGoza,irAvan,arjuna
son-father,SiSupAla,dAmaGoza,srutakIrti,arjuna
son-father,SiSupAla,dAmaGoza,karRa,sUryadeva
son-father,SiSupAla,dAmaGoza,daSaraTa,aja
son-father,SiSupAla,dAmaGoza,rAma,daSaraTa
son-father,SiSupAla,dAmaGoza,lakzmaRa,daSaraTa
son-father,SiSupAla,dAmaGoza,Barata,daSaraTa
son-father,SiSupAla,dAmaGoza,SatruGna,daSaraTa
son-father,SiSupAla,dAmaGoza,hanumAn,vAyU
son-father,SiSupAla,dAmaGoza,Sakuni,suvala
son-father,SiSupAla,dAmaGoza,vriSaka,suvala
son-father,SiSupAla,dAmaGoza,jambumali,prahasta
son-father,SiSupAla,dAmaGoza,lava,rAma
son-father,SiSupAla,dAmaGoza,kuSa,rAma
son-father,SiSupAla,dAmaGoza,nala,viSvakarmA
son-father,SiSupAla,dAmaGoza,jawAyu,aruna
son-father,SiSupAla,dAmaGoza,triSira,rAvaRa
son-father,SiSupAla,dAmaGoza,atikAya,rAvaRa
son-father,SiSupAla,dAmaGoza,angada,bAli
son-father,SiSupAla,dAmaGoza,bArbarika,Gawotkaca
son-father,SiSupAla,dAmaGoza,banasena,karRa
son-father,SiSupAla,dAmaGoza,balarAm,vAsudeva
son-father,SiSupAla,dAmaGoza,durmasena,duHSAsana
son-father,SukrAcArya,Bfgu,aBimanyu,arjuna
son-father,SukrAcArya,Bfgu,dakza,brahmA
son-father,SukrAcArya,Bfgu,drupadA,sriKanqI
son-father,SukrAcArya,Bfgu,Gawotkaca,BIma
son-father,SukrAcArya,Bfgu,pralhada,hiraRyakaSipu
son-father,SukrAcArya,Bfgu,arjuna,indra
son-father,SukrAcArya,Bfgu,aSvatTAmA,droRA
son-father,SukrAcArya,Bfgu,BIzmA,SAntanu
son-father,SukrAcArya,Bfgu,DftarAzwra,vicitravIrya
son-father,SukrAcArya,Bfgu,SiSupAla,dAmaGoza
son-father,SukrAcArya,Bfgu,gaReSaH,SivaH
son-father,SukrAcArya,Bfgu,anirudDaH,kAmadevaH
son-father,SukrAcArya,Bfgu,kArtikeyaH,SivaH
son-father,SukrAcArya,Bfgu,uzwraSiSuH,uzwraH
son-father,SukrAcArya,Bfgu,kAmadevaH,vizRuH
son-father,SukrAcArya,Bfgu,vizRuH,vasudevaH
son-father,SukrAcArya,Bfgu,sanatkumAraH,brahmA
son-father,SukrAcArya,Bfgu,jayantaH,indraH
son-father,SukrAcArya,Bfgu,nalakUbaraH,kuberaH
son-father,SukrAcArya,Bfgu,indrajit,rAvaRa
son-father,SukrAcArya,Bfgu,rAvaRa,visrava
son-father,SukrAcArya,Bfgu,visrava,pulastya
son-father,SukrAcArya,Bfgu,SAntanu,kuru
son-father,SukrAcArya,Bfgu,yuyutsu,DftarAzwra
son-father,SukrAcArya,Bfgu,vriSketu,karRa
son-father,SukrAcArya,Bfgu,vabrUvAhana,arjuna
son-father,SukrAcArya,Bfgu,prativinDya,yuDizWira
son-father,SukrAcArya,Bfgu,sutasoma,BIma
son-father,SukrAcArya,Bfgu,srutakarma,sahadeva
son-father,SukrAcArya,Bfgu,satAtika,nakula
son-father,SukrAcArya,Bfgu,parikSit,janamejaya
son-father,SukrAcArya,Bfgu,irAvan,arjuna
son-father,SukrAcArya,Bfgu,srutakIrti,arjuna
son-father,SukrAcArya,Bfgu,karRa,sUryadeva
son-father,SukrAcArya,Bfgu,daSaraTa,aja
son-father,SukrAcArya,Bfgu,rAma,daSaraTa
son-father,SukrAcArya,Bfgu,lakzmaRa,daSaraTa
son-father,SukrAcArya,Bfgu,Barata,daSaraTa
son-father,SukrAcArya,Bfgu,SatruGna,daSaraTa
son-father,SukrAcArya,Bfgu,hanumAn,vAyU
son-father,SukrAcArya,Bfgu,Sakuni,suvala
son-father,SukrAcArya,Bfgu,vriSaka,suvala
son-father,SukrAcArya,Bfgu,jambumali,prahasta
son-father,SukrAcArya,Bfgu,lava,rAma
son-father,SukrAcArya,Bfgu,kuSa,rAma
son-father,SukrAcArya,Bfgu,nala,viSvakarmA
son-father,SukrAcArya,Bfgu,jawAyu,aruna
son-father,SukrAcArya,Bfgu,triSira,rAvaRa
son-father,SukrAcArya,Bfgu,atikAya,rAvaRa
son-father,SukrAcArya,Bfgu,angada,bAli
son-father,SukrAcArya,Bfgu,bArbarika,Gawotkaca
son-father,SukrAcArya,Bfgu,banasena,karRa
son-father,SukrAcArya,Bfgu,balarAm,vAsudeva
son-father,SukrAcArya,Bfgu,durmasena,duHSAsana
son-father,gaReSaH,SivaH,aBimanyu,arjuna
son-father,gaReSaH,SivaH,dakza,brahmA
son-father,gaReSaH,SivaH,drupadA,sriKanqI
son-father,gaReSaH,SivaH,Gawotkaca,BIma
son-father,gaReSaH,SivaH,pralhada,hiraRyakaSipu
son-father,gaReSaH,SivaH,arjuna,indra
son-father,gaReSaH,SivaH,aSvatTAmA,droRA
son-father,gaReSaH,SivaH,BIzmA,SAntanu
son-father,gaReSaH,SivaH,DftarAzwra,vicitravIrya
son-father,gaReSaH,SivaH,SiSupAla,dAmaGoza
son-father,gaReSaH,SivaH,SukrAcArya,Bfgu
son-father,gaReSaH,SivaH,anirudDaH,kAmadevaH
son-father,gaReSaH,SivaH,kArtikeyaH,SivaH
son-father,gaReSaH,SivaH,uzwraSiSuH,uzwraH
son-father,gaReSaH,SivaH,kAmadevaH,vizRuH
son-father,gaReSaH,SivaH,vizRuH,vasudevaH
son-father,gaReSaH,SivaH,sanatkumAraH,brahmA
son-father,gaReSaH,SivaH,jayantaH,indraH
son-father,gaReSaH,SivaH,nalakUbaraH,kuberaH
son-father,gaReSaH,SivaH,indrajit,rAvaRa
son-father,gaReSaH,SivaH,rAvaRa,visrava
son-father,gaReSaH,SivaH,visrava,pulastya
son-father,gaReSaH,SivaH,SAntanu,kuru
son-father,gaReSaH,SivaH,yuyutsu,DftarAzwra
son-father,gaReSaH,SivaH,vriSketu,karRa
son-father,gaReSaH,SivaH,vabrUvAhana,arjuna
son-father,gaReSaH,SivaH,prativinDya,yuDizWira
son-father,gaReSaH,SivaH,sutasoma,BIma
son-father,gaReSaH,SivaH,srutakarma,sahadeva
son-father,gaReSaH,SivaH,satAtika,nakula
son-father,gaReSaH,SivaH,parikSit,janamejaya
son-father,gaReSaH,SivaH,irAvan,arjuna
son-father,gaReSaH,SivaH,srutakIrti,arjuna
son-father,gaReSaH,SivaH,karRa,sUryadeva
son-father,gaReSaH,SivaH,daSaraTa,aja
son-father,gaReSaH,SivaH,rAma,daSaraTa
son-father,gaReSaH,SivaH,lakzmaRa,daSaraTa
son-father,gaReSaH,SivaH,Barata,daSaraTa
son-father,gaReSaH,SivaH,SatruGna,daSaraTa
son-father,gaReSaH,SivaH,hanumAn,vAyU
son-father,gaReSaH,SivaH,Sakuni,suvala
son-father,gaReSaH,SivaH,vriSaka,suvala
son-father,gaReSaH,SivaH,jambumali,prahasta
son-father,gaReSaH,SivaH,lava,rAma
son-father,gaReSaH,SivaH,kuSa,rAma
son-father,gaReSaH,SivaH,nala,viSvakarmA
son-father,gaReSaH,SivaH,jawAyu,aruna
son-father,gaReSaH,SivaH,triSira,rAvaRa
son-father,gaReSaH,SivaH,atikAya,rAvaRa
son-father,gaReSaH,SivaH,angada,bAli
son-father,gaReSaH,SivaH,bArbarika,Gawotkaca
son-father,gaReSaH,SivaH,banasena,karRa
son-father,gaReSaH,SivaH,balarAm,vAsudeva
son-father,gaReSaH,SivaH,durmasena,duHSAsana
son-father,anirudDaH,kAmadevaH,aBimanyu,arjuna
son-father,anirudDaH,kAmadevaH,dakza,brahmA
son-father,anirudDaH,kAmadevaH,drupadA,sriKanqI
son-father,anirudDaH,kAmadevaH,Gawotkaca,BIma
son-father,anirudDaH,kAmadevaH,pralhada,hiraRyakaSipu
son-father,anirudDaH,kAmadevaH,arjuna,indra
son-father,anirudDaH,kAmadevaH,aSvatTAmA,droRA
son-father,anirudDaH,kAmadevaH,BIzmA,SAntanu
son-father,anirudDaH,kAmadevaH,DftarAzwra,vicitravIrya
son-father,anirudDaH,kAmadevaH,SiSupAla,dAmaGoza
son-father,anirudDaH,kAmadevaH,SukrAcArya,Bfgu
son-father,anirudDaH,kAmadevaH,gaReSaH,SivaH
son-father,anirudDaH,kAmadevaH,kArtikeyaH,SivaH
son-father,anirudDaH,kAmadevaH,uzwraSiSuH,uzwraH
son-father,anirudDaH,kAmadevaH,kAmadevaH,vizRuH
son-father,anirudDaH,kAmadevaH,vizRuH,vasudevaH
son-father,anirudDaH,kAmadevaH,sanatkumAraH,brahmA
son-father,anirudDaH,kAmadevaH,jayantaH,indraH
son-father,anirudDaH,kAmadevaH,nalakUbaraH,kuberaH
son-father,anirudDaH,kAmadevaH,indrajit,rAvaRa
son-father,anirudDaH,kAmadevaH,rAvaRa,visrava
son-father,anirudDaH,kAmadevaH,visrava,pulastya
son-father,anirudDaH,kAmadevaH,SAntanu,kuru
son-father,anirudDaH,kAmadevaH,yuyutsu,DftarAzwra
son-father,anirudDaH,kAmadevaH,vriSketu,karRa
son-father,anirudDaH,kAmadevaH,vabrUvAhana,arjuna
son-father,anirudDaH,kAmadevaH,prativinDya,yuDizWira
son-father,anirudDaH,kAmadevaH,sutasoma,BIma
son-father,anirudDaH,kAmadevaH,srutakarma,sahadeva
son-father,anirudDaH,kAmadevaH,satAtika,nakula
son-father,anirudDaH,kAmadevaH,parikSit,janamejaya
son-father,anirudDaH,kAmadevaH,irAvan,arjuna
son-father,anirudDaH,kAmadevaH,srutakIrti,arjuna
son-father,anirudDaH,kAmadevaH,karRa,sUryadeva
son-father,anirudDaH,kAmadevaH,daSaraTa,aja
son-father,anirudDaH,kAmadevaH,rAma,daSaraTa
son-father,anirudDaH,kAmadevaH,lakzmaRa,daSaraTa
son-father,anirudDaH,kAmadevaH,Barata,daSaraTa
son-father,anirudDaH,kAmadevaH,SatruGna,daSaraTa
son-father,anirudDaH,kAmadevaH,hanumAn,vAyU
son-father,anirudDaH,kAmadevaH,Sakuni,suvala
son-father,anirudDaH,kAmadevaH,vriSaka,suvala
son-father,anirudDaH,kAmadevaH,jambumali,prahasta
son-father,anirudDaH,kAmadevaH,lava,rAma
son-father,anirudDaH,kAmadevaH,kuSa,rAma
son-father,anirudDaH,kAmadevaH,nala,viSvakarmA
son-father,anirudDaH,kAmadevaH,jawAyu,aruna
son-father,anirudDaH,kAmadevaH,triSira,rAvaRa
son-father,anirudDaH,kAmadevaH,atikAya,rAvaRa
son-father,anirudDaH,kAmadevaH,angada,bAli
son-father,anirudDaH,kAmadevaH,bArbarika,Gawotkaca
son-father,anirudDaH,kAmadevaH,banasena,karRa
son-father,anirudDaH,kAmadevaH,balarAm,vAsudeva
son-father,anirudDaH,kAmadevaH,durmasena,duHSAsana
son-father,kArtikeyaH,SivaH,aBimanyu,arjuna
son-father,kArtikeyaH,SivaH,dakza,brahmA
son-father,kArtikeyaH,SivaH,drupadA,sriKanqI
son-father,kArtikeyaH,SivaH,Gawotkaca,BIma
son-father,kArtikeyaH,SivaH,pralhada,hiraRyakaSipu
son-father,kArtikeyaH,SivaH,arjuna,indra
son-father,kArtikeyaH,SivaH,aSvatTAmA,droRA
son-father,kArtikeyaH,SivaH,BIzmA,SAntanu
son-father,kArtikeyaH,SivaH,DftarAzwra,vicitravIrya
son-father,kArtikeyaH,SivaH,SiSupAla,dAmaGoza
son-father,kArtikeyaH,SivaH,SukrAcArya,Bfgu
son-father,kArtikeyaH,SivaH,gaReSaH,SivaH
son-father,kArtikeyaH,SivaH,anirudDaH,kAmadevaH
son-father,kArtikeyaH,SivaH,uzwraSiSuH,uzwraH
son-father,kArtikeyaH,SivaH,kAmadevaH,vizRuH
son-father,kArtikeyaH,SivaH,vizRuH,vasudevaH
son-father,kArtikeyaH,SivaH,sanatkumAraH,brahmA
son-father,kArtikeyaH,SivaH,jayantaH,indraH
son-father,kArtikeyaH,SivaH,nalakUbaraH,kuberaH
son-father,kArtikeyaH,SivaH,indrajit,rAvaRa
son-father,kArtikeyaH,SivaH,rAvaRa,visrava
son-father,kArtikeyaH,SivaH,visrava,pulastya
son-father,kArtikeyaH,SivaH,SAntanu,kuru
son-father,kArtikeyaH,SivaH,yuyutsu,DftarAzwra
son-father,kArtikeyaH,SivaH,vriSketu,karRa
son-father,kArtikeyaH,SivaH,vabrUvAhana,arjuna
son-father,kArtikeyaH,SivaH,prativinDya,yuDizWira
son-father,kArtikeyaH,SivaH,sutasoma,BIma
son-father,kArtikeyaH,SivaH,srutakarma,sahadeva
son-father,kArtikeyaH,SivaH,satAtika,nakula
son-father,kArtikeyaH,SivaH,parikSit,janamejaya
son-father,kArtikeyaH,SivaH,irAvan,arjuna
son-father,kArtikeyaH,SivaH,srutakIrti,arjuna
son-father,kArtikeyaH,SivaH,karRa,sUryadeva
son-father,kArtikeyaH,SivaH,daSaraTa,aja
son-father,kArtikeyaH,SivaH,rAma,daSaraTa
son-father,kArtikeyaH,SivaH,lakzmaRa,daSaraTa
son-father,kArtikeyaH,SivaH,Barata,daSaraTa
son-father,kArtikeyaH,SivaH,SatruGna,daSaraTa
son-father,kArtikeyaH,SivaH,hanumAn,vAyU
son-father,kArtikeyaH,SivaH,Sakuni,suvala
son-father,kArtikeyaH,SivaH,vriSaka,suvala
son-father,kArtikeyaH,SivaH,jambumali,prahasta
son-father,kArtikeyaH,SivaH,lava,rAma
son-father,kArtikeyaH,SivaH,kuSa,rAma
son-father,kArtikeyaH,SivaH,nala,viSvakarmA
son-father,kArtikeyaH,SivaH,jawAyu,aruna
son-father,kArtikeyaH,SivaH,triSira,rAvaRa
son-father,kArtikeyaH,SivaH,atikAya,rAvaRa
son-father,kArtikeyaH,SivaH,angada,bAli
son-father,kArtikeyaH,SivaH,bArbarika,Gawotkaca
son-father,kArtikeyaH,SivaH,banasena,karRa
son-father,kArtikeyaH,SivaH,balarAm,vAsudeva
son-father,kArtikeyaH,SivaH,durmasena,duHSAsana
son-father,uzwraSiSuH,uzwraH,aBimanyu,arjuna
son-father,uzwraSiSuH,uzwraH,dakza,brahmA
son-father,uzwraSiSuH,uzwraH,drupadA,sriKanqI
son-father,uzwraSiSuH,uzwraH,Gawotkaca,BIma
son-father,uzwraSiSuH,uzwraH,pralhada,hiraRyakaSipu
son-father,uzwraSiSuH,uzwraH,arjuna,indra
son-father,uzwraSiSuH,uzwraH,aSvatTAmA,droRA
son-father,uzwraSiSuH,uzwraH,BIzmA,SAntanu
son-father,uzwraSiSuH,uzwraH,DftarAzwra,vicitravIrya
son-father,uzwraSiSuH,uzwraH,SiSupAla,dAmaGoza
son-father,uzwraSiSuH,uzwraH,SukrAcArya,Bfgu
son-father,uzwraSiSuH,uzwraH,gaReSaH,SivaH
son-father,uzwraSiSuH,uzwraH,anirudDaH,kAmadevaH
son-father,uzwraSiSuH,uzwraH,kArtikeyaH,SivaH
son-father,uzwraSiSuH,uzwraH,kAmadevaH,vizRuH
son-father,uzwraSiSuH,uzwraH,vizRuH,vasudevaH
son-father,uzwraSiSuH,uzwraH,sanatkumAraH,brahmA
son-father,uzwraSiSuH,uzwraH,jayantaH,indraH
son-father,uzwraSiSuH,uzwraH,nalakUbaraH,kuberaH
son-father,uzwraSiSuH,uzwraH,indrajit,rAvaRa
son-father,uzwraSiSuH,uzwraH,rAvaRa,visrava
son-father,uzwraSiSuH,uzwraH,visrava,pulastya
son-father,uzwraSiSuH,uzwraH,SAntanu,kuru
son-father,uzwraSiSuH,uzwraH,yuyutsu,DftarAzwra
son-father,uzwraSiSuH,uzwraH,vriSketu,karRa
son-father,uzwraSiSuH,uzwraH,vabrUvAhana,arjuna
son-father,uzwraSiSuH,uzwraH,prativinDya,yuDizWira
son-father,uzwraSiSuH,uzwraH,sutasoma,BIma
son-father,uzwraSiSuH,uzwraH,srutakarma,sahadeva
son-father,uzwraSiSuH,uzwraH,satAtika,nakula
son-father,uzwraSiSuH,uzwraH,parikSit,janamejaya
son-father,uzwraSiSuH,uzwraH,irAvan,arjuna
son-father,uzwraSiSuH,uzwraH,srutakIrti,arjuna
son-father,uzwraSiSuH,uzwraH,karRa,sUryadeva
son-father,uzwraSiSuH,uzwraH,daSaraTa,aja
son-father,uzwraSiSuH,uzwraH,rAma,daSaraTa
son-father,uzwraSiSuH,uzwraH,lakzmaRa,daSaraTa
son-father,uzwraSiSuH,uzwraH,Barata,daSaraTa
son-father,uzwraSiSuH,uzwraH,SatruGna,daSaraTa
son-father,uzwraSiSuH,uzwraH,hanumAn,vAyU
son-father,uzwraSiSuH,uzwraH,Sakuni,suvala
son-father,uzwraSiSuH,uzwraH,vriSaka,suvala
son-father,uzwraSiSuH,uzwraH,jambumali,prahasta
son-father,uzwraSiSuH,uzwraH,lava,rAma
son-father,uzwraSiSuH,uzwraH,kuSa,rAma
son-father,uzwraSiSuH,uzwraH,nala,viSvakarmA
son-father,uzwraSiSuH,uzwraH,jawAyu,aruna
son-father,uzwraSiSuH,uzwraH,triSira,rAvaRa
son-father,uzwraSiSuH,uzwraH,atikAya,rAvaRa
son-father,uzwraSiSuH,uzwraH,angada,bAli
son-father,uzwraSiSuH,uzwraH,bArbarika,Gawotkaca
son-father,uzwraSiSuH,uzwraH,banasena,karRa
son-father,uzwraSiSuH,uzwraH,balarAm,vAsudeva
son-father,uzwraSiSuH,uzwraH,durmasena,duHSAsana
son-father,kAmadevaH,vizRuH,aBimanyu,arjuna
son-father,kAmadevaH,vizRuH,dakza,brahmA
son-father,kAmadevaH,vizRuH,drupadA,sriKanqI
son-father,kAmadevaH,vizRuH,Gawotkaca,BIma
son-father,kAmadevaH,vizRuH,pralhada,hiraRyakaSipu
son-father,kAmadevaH,vizRuH,arjuna,indra
son-father,kAmadevaH,vizRuH,aSvatTAmA,droRA
son-father,kAmadevaH,vizRuH,BIzmA,SAntanu
son-father,kAmadevaH,vizRuH,DftarAzwra,vicitravIrya
son-father,kAmadevaH,vizRuH,SiSupAla,dAmaGoza
son-father,kAmadevaH,vizRuH,SukrAcArya,Bfgu
son-father,kAmadevaH,vizRuH,gaReSaH,SivaH
son-father,kAmadevaH,vizRuH,anirudDaH,kAmadevaH
son-father,kAmadevaH,vizRuH,kArtikeyaH,SivaH
son-father,kAmadevaH,vizRuH,uzwraSiSuH,uzwraH
son-father,kAmadevaH,vizRuH,vizRuH,vasudevaH
son-father,kAmadevaH,vizRuH,sanatkumAraH,brahmA
son-father,kAmadevaH,vizRuH,jayantaH,indraH
son-father,kAmadevaH,vizRuH,nalakUbaraH,kuberaH
son-father,kAmadevaH,vizRuH,indrajit,rAvaRa
son-father,kAmadevaH,vizRuH,rAvaRa,visrava
son-father,kAmadevaH,vizRuH,visrava,pulastya
son-father,kAmadevaH,vizRuH,SAntanu,kuru
son-father,kAmadevaH,vizRuH,yuyutsu,DftarAzwra
son-father,kAmadevaH,vizRuH,vriSketu,karRa
son-father,kAmadevaH,vizRuH,vabrUvAhana,arjuna
son-father,kAmadevaH,vizRuH,prativinDya,yuDizWira
son-father,kAmadevaH,vizRuH,sutasoma,BIma
son-father,kAmadevaH,vizRuH,srutakarma,sahadeva
son-father,kAmadevaH,vizRuH,satAtika,nakula
son-father,kAmadevaH,vizRuH,parikSit,janamejaya
son-father,kAmadevaH,vizRuH,irAvan,arjuna
son-father,kAmadevaH,vizRuH,srutakIrti,arjuna
son-father,kAmadevaH,vizRuH,karRa,sUryadeva
son-father,kAmadevaH,vizRuH,daSaraTa,aja
son-father,kAmadevaH,vizRuH,rAma,daSaraTa
son-father,kAmadevaH,vizRuH,lakzmaRa,daSaraTa
son-father,kAmadevaH,vizRuH,Barata,daSaraTa
son-father,kAmadevaH,vizRuH,SatruGna,daSaraTa
son-father,kAmadevaH,vizRuH,hanumAn,vAyU
son-father,kAmadevaH,vizRuH,Sakuni,suvala
son-father,kAmadevaH,vizRuH,vriSaka,suvala
son-father,kAmadevaH,vizRuH,jambumali,prahasta
son-father,kAmadevaH,vizRuH,lava,rAma
son-father,kAmadevaH,vizRuH,kuSa,rAma
son-father,kAmadevaH,vizRuH,nala,viSvakarmA
son-father,kAmadevaH,vizRuH,jawAyu,aruna
son-father,kAmadevaH,vizRuH,triSira,rAvaRa
son-father,kAmadevaH,vizRuH,atikAya,rAvaRa
son-father,kAmadevaH,vizRuH,angada,bAli
son-father,kAmadevaH,vizRuH,bArbarika,Gawotkaca
son-father,kAmadevaH,vizRuH,banasena,karRa
son-father,kAmadevaH,vizRuH,balarAm,vAsudeva
son-father,kAmadevaH,vizRuH,durmasena,duHSAsana
son-father,vizRuH,vasudevaH,aBimanyu,arjuna
son-father,vizRuH,vasudevaH,dakza,brahmA
son-father,vizRuH,vasudevaH,drupadA,sriKanqI
son-father,vizRuH,vasudevaH,Gawotkaca,BIma
son-father,vizRuH,vasudevaH,pralhada,hiraRyakaSipu
son-father,vizRuH,vasudevaH,arjuna,indra
son-father,vizRuH,vasudevaH,aSvatTAmA,droRA
son-father,vizRuH,vasudevaH,BIzmA,SAntanu
son-father,vizRuH,vasudevaH,DftarAzwra,vicitravIrya
son-father,vizRuH,vasudevaH,SiSupAla,dAmaGoza
son-father,vizRuH,vasudevaH,SukrAcArya,Bfgu
son-father,vizRuH,vasudevaH,gaReSaH,SivaH
son-father,vizRuH,vasudevaH,anirudDaH,kAmadevaH
son-father,vizRuH,vasudevaH,kArtikeyaH,SivaH
son-father,vizRuH,vasudevaH,uzwraSiSuH,uzwraH
son-father,vizRuH,vasudevaH,kAmadevaH,vizRuH
son-father,vizRuH,vasudevaH,sanatkumAraH,brahmA
son-father,vizRuH,vasudevaH,jayantaH,indraH
son-father,vizRuH,vasudevaH,nalakUbaraH,kuberaH
son-father,vizRuH,vasudevaH,indrajit,rAvaRa
son-father,vizRuH,vasudevaH,rAvaRa,visrava
son-father,vizRuH,vasudevaH,visrava,pulastya
son-father,vizRuH,vasudevaH,SAntanu,kuru
son-father,vizRuH,vasudevaH,yuyutsu,DftarAzwra
son-father,vizRuH,vasudevaH,vriSketu,karRa
son-father,vizRuH,vasudevaH,vabrUvAhana,arjuna
son-father,vizRuH,vasudevaH,prativinDya,yuDizWira
son-father,vizRuH,vasudevaH,sutasoma,BIma
son-father,vizRuH,vasudevaH,srutakarma,sahadeva
son-father,vizRuH,vasudevaH,satAtika,nakula
son-father,vizRuH,vasudevaH,parikSit,janamejaya
son-father,vizRuH,vasudevaH,irAvan,arjuna
son-father,vizRuH,vasudevaH,srutakIrti,arjuna
son-father,vizRuH,vasudevaH,karRa,sUryadeva
son-father,vizRuH,vasudevaH,daSaraTa,aja
son-father,vizRuH,vasudevaH,rAma,daSaraTa
son-father,vizRuH,vasudevaH,lakzmaRa,daSaraTa
son-father,vizRuH,vasudevaH,Barata,daSaraTa
son-father,vizRuH,vasudevaH,SatruGna,daSaraTa
son-father,vizRuH,vasudevaH,hanumAn,vAyU
son-father,vizRuH,vasudevaH,Sakuni,suvala
son-father,vizRuH,vasudevaH,vriSaka,suvala
son-father,vizRuH,vasudevaH,jambumali,prahasta
son-father,vizRuH,vasudevaH,lava,rAma
son-father,vizRuH,vasudevaH,kuSa,rAma
son-father,vizRuH,vasudevaH,nala,viSvakarmA
son-father,vizRuH,vasudevaH,jawAyu,aruna
son-father,vizRuH,vasudevaH,triSira,rAvaRa
son-father,vizRuH,vasudevaH,atikAya,rAvaRa
son-father,vizRuH,vasudevaH,angada,bAli
son-father,vizRuH,vasudevaH,bArbarika,Gawotkaca
son-father,vizRuH,vasudevaH,banasena,karRa
son-father,vizRuH,vasudevaH,balarAm,vAsudeva
son-father,vizRuH,vasudevaH,durmasena,duHSAsana
son-father,sanatkumAraH,brahmA,aBimanyu,arjuna
son-father,sanatkumAraH,brahmA,dakza,brahmA
son-father,sanatkumAraH,brahmA,drupadA,sriKanqI
son-father,sanatkumAraH,brahmA,Gawotkaca,BIma
son-father,sanatkumAraH,brahmA,pralhada,hiraRyakaSipu
son-father,sanatkumAraH,brahmA,arjuna,indra
son-father,sanatkumAraH,brahmA,aSvatTAmA,droRA
son-father,sanatkumAraH,brahmA,BIzmA,SAntanu
son-father,sanatkumAraH,brahmA,DftarAzwra,vicitravIrya
son-father,sanatkumAraH,brahmA,SiSupAla,dAmaGoza
son-father,sanatkumAraH,brahmA,SukrAcArya,Bfgu
son-father,sanatkumAraH,brahmA,gaReSaH,SivaH
son-father,sanatkumAraH,brahmA,anirudDaH,kAmadevaH
son-father,sanatkumAraH,brahmA,kArtikeyaH,SivaH
son-father,sanatkumAraH,brahmA,uzwraSiSuH,uzwraH
son-father,sanatkumAraH,brahmA,kAmadevaH,vizRuH
son-father,sanatkumAraH,brahmA,vizRuH,vasudevaH
son-father,sanatkumAraH,brahmA,jayantaH,indraH
son-father,sanatkumAraH,brahmA,nalakUbaraH,kuberaH
son-father,sanatkumAraH,brahmA,indrajit,rAvaRa
son-father,sanatkumAraH,brahmA,rAvaRa,visrava
son-father,sanatkumAraH,brahmA,visrava,pulastya
son-father,sanatkumAraH,brahmA,SAntanu,kuru
son-father,sanatkumAraH,brahmA,yuyutsu,DftarAzwra
son-father,sanatkumAraH,brahmA,vriSketu,karRa
son-father,sanatkumAraH,brahmA,vabrUvAhana,arjuna
son-father,sanatkumAraH,brahmA,prativinDya,yuDizWira
son-father,sanatkumAraH,brahmA,sutasoma,BIma
son-father,sanatkumAraH,brahmA,srutakarma,sahadeva
son-father,sanatkumAraH,brahmA,satAtika,nakula
son-father,sanatkumAraH,brahmA,parikSit,janamejaya
son-father,sanatkumAraH,brahmA,irAvan,arjuna
son-father,sanatkumAraH,brahmA,srutakIrti,arjuna
son-father,sanatkumAraH,brahmA,karRa,sUryadeva
son-father,sanatkumAraH,brahmA,daSaraTa,aja
son-father,sanatkumAraH,brahmA,rAma,daSaraTa
son-father,sanatkumAraH,brahmA,lakzmaRa,daSaraTa
son-father,sanatkumAraH,brahmA,Barata,daSaraTa
son-father,sanatkumAraH,brahmA,SatruGna,daSaraTa
son-father,sanatkumAraH,brahmA,hanumAn,vAyU
son-father,sanatkumAraH,brahmA,Sakuni,suvala
son-father,sanatkumAraH,brahmA,vriSaka,suvala
son-father,sanatkumAraH,brahmA,jambumali,prahasta
son-father,sanatkumAraH,brahmA,lava,rAma
son-father,sanatkumAraH,brahmA,kuSa,rAma
son-father,sanatkumAraH,brahmA,nala,viSvakarmA
son-father,sanatkumAraH,brahmA,jawAyu,aruna
son-father,sanatkumAraH,brahmA,triSira,rAvaRa
son-father,sanatkumAraH,brahmA,atikAya,rAvaRa
son-father,sanatkumAraH,brahmA,angada,bAli
